idEstado,idHojaVida,idHVPosgrado,intItemPosgrado,strAnioPosgrado,strCenEstudioPosgrado,strConcluidoPosgrado,strEgresadoPosgrado,strEsDoctor,strEsMaestro,strEspecialidadPosgrado,strTengoPosgrado,strUsuario,strComentario
1,137529,133839,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137501,133841,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137432,133716,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137355,133658,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137268,133558,1,2020,UNIVERSIDAD REY JUAN CARLOS  ,1,1,0,1,TÍTULO PROPIO DE MÁSTER EN ALTA DIRECCIÓN EMPRESARIAL,1,,,2021-03-14 14:20:15
1,135876,132152,1,2018,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAESTRO EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,136850,133157,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136024,132454,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136310,132601,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134705,131098,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135814,133246,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134715,131104,1,2019,UNIVERSIDAD DE ALCALÁ  ,1,1,0,1,TÍTULO PROPIO DE MÁSTER EN DIRECCIÓN Y GESTIÓN DE LOS SISTEMAS DE SEGURIDAD SOCIAL,1,,,2021-03-14 14:20:15
1,134412,130814,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134958,132832,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137190,133488,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136540,132830,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136547,133479,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136548,132833,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137178,133472,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137465,133759,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134928,131262,1,2012,UNIVERSIDAD NACIONAL DE TRUJILLO,1,1,1,0,DOCTOR EN PLANIFICACION Y GESTION,1,,,2021-03-14 14:20:15
1,135211,131737,1,,UNIVERSIDAD NACIONAL DE CAJAMARCA,2,0,0,0,MAESTRIA EN INGENIERIA,1,,CURSANDO MAESTRIA EN INGENIERIA,2021-03-14 14:20:15
1,135218,131744,1,,UNIVERSIDAD NACIONAL DE CAJAMARCA,2,0,0,0,DERECHO CIVIL Y COMERCIAL,1,,PARA SUSTENTACION DE TESIS,2021-03-14 14:20:15
1,135220,131780,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135234,131813,1,,UNIVERSIDAD PRIVADA ANTENOR ORREGO,2,0,0,0,MAESTRIA EN DERECHO CONSTITUCIONAL,1,,,2021-03-14 14:20:15
1,135508,131801,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136348,132624,1,2004,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,1,1,0,DOCTOR EN CONTABILIDAD,1,,,2021-03-14 14:20:15
1,136796,133084,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136408,132696,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136620,132891,1,2017,UNIVERSITAT POMPEU FABRA,1,1,0,1,TÍTULO DE MÁSTER EN GOBIERNO Y GERENCIA EN SALUD,1,,,2021-03-14 14:20:15
1,136631,132918,1,,UNIVERSIDAD DE SAN MARTIN DE TORRES,1,1,0,2,MAESTRIA,1,,EN PROCESO DE TESIS PARA OBTENER EL GRADO,2021-03-14 14:20:15
1,136667,132946,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135309,131611,1,2019,UNIVERSIDAD CÉSAR VALLEJO S.A.C.,1,1,0,1,MAESTRO EN GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,137138,133442,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137143,133445,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137146,133448,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137163,133460,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137165,133463,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137153,133452,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137157,133455,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135944,132231,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135937,132227,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135960,132242,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135954,132259,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136052,132341,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136078,132368,1,2015,UNIVERSIDAD SAN PEDRO DE CHIMBOTE,1,1,0,1,MAGISTER EN CIENCIAS DE LA EDUCACIÓN SUPERIOR,1,,,2021-03-14 14:20:15
1,137872,134185,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136087,132378,1,,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,0,2,GESTIÓN PUBLICA CON MENCIÓN EN SERVICIO DE SALUD,1,,GESTIÓN PUBLICA CON MENCIÓN EN SERVICIO DE SALUD,2021-03-14 14:20:15
1,136101,132388,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136050,132565,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135323,131628,1,2018,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,1,1,0,1,MAESTRO EN DERECHO CIVIL,1,,,2021-03-14 14:20:15
1,135347,131728,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135369,131680,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135435,131724,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134741,131132,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134157,130608,1,,UNIVERSIDAD CESAR VALLEJO,1,1,2,0,MAESTRO DE LA ADMINISTRACION DE LA EDUCACION,1,,,2021-03-14 14:20:15
1,134153,130647,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134405,130803,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134414,130813,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134564,130962,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137164,133461,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134580,131010,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136775,133057,1,,UNIFE UNIVERSIDAD FEMENINA SAGRADO CORAZON,2,0,0,0,FALTA,1,,ESTUDIE DE LA MAESTRIA EN DERECHO CIVIL CON MENCION EN FAMILIA,2021-03-14 14:20:15
1,135449,131741,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135478,132098,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135919,132237,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135889,132188,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136453,132851,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,2,0,EGRESADO,1,,CONSTANCIA DE EGRESADO DEL AÑO 2017,2021-03-14 14:20:15
1,136575,132854,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136571,132845,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,2,0,BACHILLER EN CIENCIAS POLITICAS,1,,SOLO CONCLUIDO LOS ESTUDIOS,2021-03-14 14:20:15
1,136532,132824,1,2010,UNIVERSITAT POMPEU FABRA,1,1,0,1,MASTER UNIVERSITARIO EN CIENCIAS POLÍTICAS Y SOCIALES,1,,REGISTRO 067 EN SERVIR - 2019,2021-03-14 14:20:15
1,136576,132849,1,2019,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,0,1,MAGÍSTER EN ESTUDIOS CULTURALES,1,,,2021-03-14 14:20:15
1,135183,132429,1,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2,0,0,0,MAESTRIA EN ESTUDIOS DE GENERO,1,,,2021-03-14 14:20:15
1,136583,132856,1,2001,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,0,1,MAESTRO EN SALUD PUBLICA,1,,,2021-03-14 14:20:15
1,136597,132875,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136622,132902,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136646,132924,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137156,133453,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136660,132942,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136670,132956,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136960,133265,1,2017,EUCIM BUSINESS SCHOOL,1,1,0,1,GERENCIA PUBLICA,1,,,2021-03-14 14:20:15
1,136683,132974,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,2,0,0,SIN EGRESAR,1,,ESTUDIOS DE MAESTRIA EN GESTION MUNICIPAL,2021-03-14 14:20:15
1,136706,132987,1,2017,UNIVERSIDAD DE CHILE,1,1,0,1,"GRADO DE MAGÍSTER EN ESTUDIOS DE GÉNERO Y CULTURA, CON MENCIÓN EN HUMANIDADES
 ",1,,,2021-03-14 14:20:15
1,137080,133380,1,2008,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,0,1,MAGISTER EN GERENCIA SOCIAL,1,,,2021-03-14 14:20:15
1,136713,133001,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136729,133017,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,1,1,0,2,EGRESADO,1,,EGRESADO DE LA MAESTRIA GESTION MUNICIPAL Y DESARROLLO LOCAL,2021-03-14 14:20:15
1,136767,133047,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137021,133326,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136770,133055,1,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERÚ,2,0,0,0,NO CONCLUIDO,1,,NO HE CONCLUIDO CON LOS ESTUDIOS,2021-03-14 14:20:15
1,136779,133063,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136789,133078,1,2017,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,1,MAGISTER EN EDUCACIÓN CON MENCIÓN EN DOCENCIA,1,,,2021-03-14 14:20:15
1,136243,133322,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136880,133183,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136882,133186,1,2001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,1,ESPECIALIDAD DE MEDICINA INTERNA,1,,,2021-03-14 14:20:15
1,137038,133359,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136945,133254,1,1983,UNIVERSIDAD NACIONAL DE INGENIERÍA,1,1,0,1,MAESTRO EN PLANEAMIENTO URBANO Y REGIONAL,1,,,2021-03-14 14:20:15
1,136883,133188,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137008,133314,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137035,133342,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136885,133189,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136887,133192,1,,UNIVERSIDAD PRIVADA SAN MARTIN DE PORRES,2,0,0,0,MAESTRIA EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,136435,132729,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135010,131345,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136564,133122,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135022,131363,1,2020,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA,1,1,0,1,SALUD PUBLICA,1,,FALTA REGISTRAR EN SUNEDU,2021-03-14 14:20:15
1,135730,132026,1,,UNIVERSIDAD CESAR VALLEJO,2,0,0,0,GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,136574,132887,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136550,132835,1,2017,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAESTRO EN EDUCACIÓN CON MENCIÓN EN DOCENCIA Y GESTIÓN EDUCATIVA,1,,,2021-03-14 14:20:15
1,136549,132834,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133932,130402,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133915,130390,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134105,130565,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133841,130317,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137176,133469,1,2000,UNIVERSIDAD ESAN,1,1,0,1,MAGISTER EN ADMINISTRACION,1,,,2021-03-14 14:20:15
1,137186,133480,1,2019,UNIVERSIDAD DE SAN MARTÍN DE PORRES,1,1,0,1,MAESTRA EN GOBIERNO Y GESTIÓN PÚBLICA,1,,,2021-03-14 14:20:15
1,137206,133506,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137228,133524,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137243,133534,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137253,133543,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137275,133568,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134384,130781,1,2001,INSTITUTO DE EMPRESA,1,1,0,1,MASTER DE DIRECCION GENERAL  Y ESPECIALIDAD EN DIRECCION COMERCIAL Y MARKETNG,1,,POSTGRADO AUN NO CONVALIDADO EN PERU - ESTUDIOS REALIZADOS EN MADRID-ESPAÑA,2021-03-14 14:20:15
1,133742,130332,1,,UNIVERSIDAD DE CHILE,2,0,0,0,GESTION Y DESARROLLO DE PROYECTOS,1,,POSTGRADO NO CONCLUIDO EN CHILE,2021-03-14 14:20:15
1,133817,130297,1,2008,UNIVERSIDAD  ST. JOHN´S UNIVERSITY NEW YORK - USA,1,1,0,1,LENGUA Y LITERATURA HISPANOAMERICANA,1,,MAESTRIA NO CONVALIDADA EN PERU,2021-03-14 14:20:15
1,134883,132249,1,,COLEGIO DE LICENCIADOS EN ADMINISTRACION DEL PERU,1,1,2,0,PROFESIONAL EN ADMINISTRACIÓN Y GESTION MUNICIPAL,1,,PROGRAMA DE ESPECIALIZACION PROFESIONAL EN ADMINISTRACIÓN Y GESTION MUNICIPAL - NIVEL POSTGRADO,2021-03-14 14:20:15
1,134884,132271,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134885,132291,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134886,132323,1,,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,1,1,0,2,AGRONEGOCIOS,1,,OBTENCION DE GRADO EN TRAMITE,2021-03-14 14:20:15
1,134662,131057,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134646,131042,1,2007,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,1,1,0,1,MAESTRO EN CIENCIAS: EDUCACIÓN CON MENCION EN EDUCACIÓN SUPERIOR,1,,,2021-03-14 14:20:15
1,134679,131239,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134273,131093,1,,UNIVERSIDAD TECNICA DE ORURO,2,0,0,0,GEOTECNIA MINERA,1,,,2021-03-14 14:20:15
1,135800,132099,1,,INSTITUTO DE GOBIERNO Y GESTIÓN PUBLICA - USMP,2,0,0,0,GOBIERNO Y GESTIÓN PUBLICA,1,,,2021-03-14 14:20:15
1,135987,132475,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135880,132208,1,,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,2,0,0,0,MAESTRÍA EN COMUNICACIÓN PARA EL DESARROLLO,1,,ESTUDIOS DE MAESTRÍA EN COMUNICACIÓN PARA EL DESARROLLO,2021-03-14 14:20:15
1,135823,132273,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135659,131954,1,,UNIVERSIDAD NACIONAL DEL CENTRO,1,1,0,2,MAESTRÍA EN ADMINISTRACIÓN PÚBLICA Y GOBIERNO,1,,MENCIÓN GERENCIA PÚBLICA CORPORATIVA,2021-03-14 14:20:15
1,135640,131940,1,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2,0,0,0,GERENCIA SOCIAL,1,,,2021-03-14 14:20:15
1,136039,132325,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135169,131499,1,2016,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,1,0,DOCTOR EN EDUCACION,1,,,2021-03-14 14:20:15
1,135194,131891,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136534,133031,1,,UNIVERSIDAD DE CIENCIAS APLICADAS,1,1,0,2,MAESTRO EN ADMINISTRACION Y DIRECCION DE PROYECTOS,1,,EN PROCESO DE ELABORACION DE TESIS,2021-03-14 14:20:15
1,135195,131902,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135196,131907,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135197,131911,1,2013,UNIVERSIDAD PRIVADA ANTENOR ORREGO,1,1,0,1,MAGISTER EN EDUCACION CON MENCION EN DIDACTICA DE LA EDUCACION SUPERIOR,1,,,2021-03-14 14:20:15
1,135198,132007,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135199,131921,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135737,132033,1,,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,1,1,0,2,ECOLOGIA Y GESTION AMBIENTAL,1,,,2021-03-14 14:20:15
1,135781,132070,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135775,132062,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135750,132052,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136282,132579,1,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1,2,0,0,MAGISTER  EN GERENCIA SOCCIAL,1,,ESTUDIOS CONCLUIDOS FALTA SUSTENTACION DE TESIS,2021-03-14 14:20:15
1,136483,132803,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136537,132827,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136531,132822,1,2016,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,1,1,0,1,MAGISTER EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,134685,131072,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134333,131096,1,,FACULTAD DE TEOLOGIA PONTIFICIA Y CIVIL DE LIMA,1,1,2,0,SIN TITULO,1,,FALTA OBTENER EL GRADO DE MAESTRIA EN GESTION Y CALIDAD EN EDUCACION,2021-03-14 14:20:15
1,134359,131090,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1,1,0,2,MAESTRO DE EDUCACION CON MENCION EN GESTION EDUCATIVA,1,,,2021-03-14 14:20:15
1,135738,132034,1,2018,UNIVERSIDAD DE ALCALÁ  ,1,1,0,1,TÍTULO PROPIO DE MÁSTER UNIVERSITARIO EN DIRECCIÓN Y GESTIÓN DE LOS SISTEMAS DE SEGURIDAD SOCIAL ,1,,,2021-03-14 14:20:15
1,134764,131151,1,2014,CESAR VALLEJO,1,1,0,1,MAGISTER EN ADMINISTRACION DE LA EDUCACION,1,,,2021-03-14 14:20:15
1,135392,131729,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134739,131142,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134559,130956,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134586,131642,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134593,130987,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134600,130996,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134808,132461,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134545,130938,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134810,131456,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133748,130233,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133756,130239,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133765,130248,1,2017,UNIVERSIDAD NACIONAL DE PIURA,1,1,0,1,MAGISTER EN ADMINISTRACION,1,,,2021-03-14 14:20:15
1,133815,130291,1,2009,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1,1,0,1,MAGISTER EN SALUD PUBLICA,1,,,2021-03-14 14:20:15
1,133834,130309,1,2014,UNVERSIDAD CESAR VALLEJO,1,1,0,1,MAGISTER,1,,GESTION DE LOS SERVICIOS DE LA SALUD,2021-03-14 14:20:15
1,133842,130319,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,133869,130344,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135020,131359,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135029,132213,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134224,130665,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134231,130670,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134418,130815,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136077,132370,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,2,0,0,0,MAESTRÍA EN SALUD PUBLICA,1,,,2021-03-14 14:20:15
1,135623,131919,1,2010,UNIVERSIDAD ALAS PERUANAS,1,1,0,1,MAESTRO EN CIENCIAS DE LA EDUCACION,1,,,2021-03-14 14:20:15
1,135610,131899,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,137359,133648,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134544,130940,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134540,130934,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134421,130820,1,,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE,1,2,0,0,MAESTRIA EN GESTION PUBLICA,1,,,2021-03-14 14:20:15
1,136962,133262,1,2013,UNIVERSIDAD ESAN,1,1,0,1,MAGISTER EN ADMINISTRACION,1,,,2021-03-14 14:20:15
1,134165,130617,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134205,130646,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134218,130658,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134506,130901,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134511,130906,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA,1,1,0,2,DERECHO PROCESAL PENAL,1,,EGRESADO DE MAESTRÍA,2021-03-14 14:20:15
1,134927,131369,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134529,130922,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134512,130904,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134152,130965,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135520,132077,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134535,130928,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136971,133276,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134565,130966,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135972,132277,1,2009,INSTITUTO DE GOBIERNO Y UNIVERSIDAD DE MADRID  DE ESPAÑA,1,1,0,1,MAESTRIA  EN GESTION Y ANALISIS  DE POLITICAS PUBLICAS,1,,EL TITULO DE MAGISTER RESPECTIVO SE ESTA PRESENTANDO PARA SU RECONOCIMIENTO ANTE SUNEDU,2021-03-14 14:20:15
1,134624,131020,1,,UNIVERSIDAD POLITECNICA DE MADRID - ESPAÑA,1,1,0,2,ESPECIALISTA  EN ORGANIZACION Y GESTION DE LA INNOVACION TECNOLOGICA,1,,TITULO DE ESPECIALIDAD 30 CREDITOS ECTS,2021-03-14 14:20:15
1,134554,130946,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134556,130948,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134558,130953,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134562,130960,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134518,130947,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134519,130959,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134532,130929,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134391,130790,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134962,131320,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134524,130918,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134422,130817,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134534,130927,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134539,130931,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134283,130985,1,,UNIVERSIDAD NACIONAL DE PIURA,1,1,0,2,MAESTRIA EN GESTION GUBERNAMENTAL,1,,,2021-03-14 14:20:15
1,134602,130995,1,2015,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,1,1,0,1,"MAESTRA EN CIENCIAS DE LA EDUCACION, ESPECIALIDAD: CON MENCION EN INVESTIGACION Y DOCENCIA",1,,,2021-03-14 14:20:15
1,134284,131003,1,2014,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,1,1,0,1,MAESTRO EN CIENCIAS DE LA EDUCACION CON MENCION EN PSICOPEDAGOGIA COGNITIVA,1,,,2021-03-14 14:20:15
1,134285,131008,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134286,131011,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134287,131013,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134926,131261,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134771,131154,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134770,131265,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134763,131148,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134758,131141,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,135014,131350,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134237,130831,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134435,130835,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,134829,131209,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136219,133339,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136499,132804,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136247,132547,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136262,132748,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,2,0,0,0,EVALUACION Y ACREDITACION DE LA CALIDAD EDUCATIVA,1,,ME ENCUENTRO ESTUDIANDOP ACTUALMENTE,2021-03-14 14:20:15
1,136252,132548,1,,,0,0,0,0,,2,,,2021-03-14 14:20:15
1,136402,132688,1,2014,INSTITUTO CIENTÍFICO Y TECNOLÓGICO DEL EJÉRCITO,1,1,0,1,MAEST GEST Y DESAR MENC GEST Y DIREC EMP,1,,,2021-03-14 14:20:15
